0.01 0.09 0.35 0.34 0.16 0.05 0.01 	0.65484 -0.93423 0.22819 -0.69098 -0.36506 -0.17001 0.10278 0.64562 -0.50771 0.51031 -0.051436 -0.18239 -0.1182 -0.5375 0.64359 0.42287 -0.46641 -0.47944 -0.73791 -0.16418 0.63495 -0.0087982 -0.34158 0.28873 0.77171 -0.85414 -0.36866 0.15813 1.4254 0.51755 2.0016 0.62474 0.50958 -0.69548 -1.1881 0.29193 -0.070707 -1.7045 0.97223 0.33225 -0.36157 0.38881 -0.46084 0.15386 1.2303 0.54322 0.24818 -0.2803 0.57265 -0.40494 
0.01 0.05 0.22 0.34 0.25 0.11 0.02 	-0.50429 0.69228 -1.1563 -0.62279 0.46694 0.51007 0.64805 -0.63049 -0.21048 1.4863 -0.92975 0.14811 0.1328 -0.5007 -0.010388 -0.22896 0.16559 0.4003 -0.38149 0.0031266 0.045228 1.7355 0.76121 0.274 0.51645 -1.0662 -1.1191 1.0244 1.2901 0.19172 2.0277 0.020818 0.59275 -0.61283 -0.46502 0.79822 -0.86238 -0.092482 -0.32671 -0.59992 1.5868 0.95308 -0.70601 0.5072 0.1377 -0.069904 0.74451 0.51238 -0.082298 0.74248 
0.0 0.04 0.24 0.37 0.24 0.09 0.01 	0.045345 0.020573 -1.1015 -0.59997 -0.54092 0.13677 -0.19079 0.98851 -0.31858 0.62013 -0.41183 0.82225 -0.50083 -0.30907 0.36419 -0.0358 -0.071211 -0.41441 -0.53204 0.36438 -0.20831 0.11381 0.53424 0.10563 0.26155 -0.70312 0.4162 0.47124 0.71496 0.59367 2.2214 0.43505 -0.0084592 0.26997 0.7924 0.78734 0.42106 0.23099 -0.046003 -1.0535 -0.28655 -0.20943 -0.82106 0.28355 -0.51012 0.70508 0.7098 0.51623 0.58412 -0.30755 
0.0 0.1 0.25 0.34 0.22 0.08 0.01 	0.15996 -0.40176 0.049477 -0.58704 0.24547 0.16402 0.37287 0.94603 -0.59555 0.0236 0.2533 0.061143 -0.37465 -0.64131 1.0421 0.47863 0.45799 0.3807 0.58069 -0.40462 -0.41194 0.44741 0.49024 0.49052 0.38065 -1.899 -0.27597 -0.08496 0.086199 -0.8431 1.3435 0.61805 -0.49548 -0.72691 -0.14539 -0.59551 0.20581 -0.083656 -0.18509 -0.39702 -0.15256 -0.54817 0.64821 0.78992 0.19317 -0.3199 -0.45541 0.87448 -0.31748 -0.014946 
0.01 0.06 0.16 0.23 0.24 0.21 0.09 	-0.014562 -0.46729 0.12138 -0.37849 0.10432 -0.15992 0.20109 0.62155 -0.54476 0.26341 -0.25451 0.22518 -0.5677 0.8009 -0.037776 0.72738 0.15793 -0.172 0.47053 -0.71854 0.22379 0.187 0.064623 -0.31355 0.15053 -0.95021 -0.76107 0.58189 0.57031 -0.20154 1.9539 0.92927 -0.43253 0.32584 -0.93352 0.31989 -0.37729 -0.34716 1.0481 -0.69678 -0.45971 0.007922 -0.83892 -0.14548 0.68066 0.69214 0.19924 -0.18364 -0.01551 -0.22313 
0.0 0.05 0.29 0.36 0.2 0.07 0.01 	0.50981 -0.23573 0.75652 0.29085 0.099407 -0.80321 -1.2122 0.23289 0.53896 -0.96696 -0.070687 -0.47677 -0.65721 -1.1113 -0.64755 0.20635 -0.49152 1.0308 -0.59949 -0.29332 1.1038 -0.71892 -1.0423 0.12879 -1.1612 -0.73286 -0.17801 0.53414 1.146 -0.14767 1.3055 -0.43838 0.44207 0.13081 0.80896 0.19956 0.35959 -0.090857 0.60663 0.69522 0.56853 -0.89959 -0.087177 -0.49036 0.15004 0.30401 -0.51393 0.2471 0.19246 0.33369 
0.01 0.05 0.26 0.34 0.22 0.1 0.02 	1.0499 -0.48337 0.2808 0.53107 -1.0493 0.1303 -0.11421 0.66726 1.0841 -0.23068 -0.41503 0.085729 0.25808 0.050364 0.7166 -0.23095 0.56941 0.38377 -0.90187 -0.63487 0.29145 -0.53673 0.53624 -1.3453 0.25166 -1.1533 -0.19264 1.0476 1.0992 0.4076 1.3523 -0.43773 -0.28598 -0.4331 -0.79286 0.29621 -0.84222 -0.76137 1.2481 0.12727 -1.0263 0.098123 0.82396 -0.52672 -0.27262 0.36273 -0.28681 0.70223 0.14171 -0.46752 
0.0 0.06 0.23 0.35 0.26 0.1 0.01 	0.77497 -0.6106 0.59426 -0.4103 -0.068438 0.57003 -0.27469 0.22067 0.22171 -0.10438 -0.38913 -0.53425 -1.0262 0.92138 0.17127 -0.014183 -0.017958 0.14503 -0.57048 -0.42655 -0.2859 0.3322 -5.7214e-05 -0.39299 0.51865 -0.88175 -0.35433 0.92262 1.2227 -0.30893 1.9248 -0.12854 0.20693 0.14974 -0.55754 0.74166 0.23058 -0.22731 0.65582 0.12439 -0.48943 -0.21003 0.087325 0.16848 0.26499 0.61553 0.0060935 -0.42912 0.061044 -1.0125 
0.01 0.06 0.25 0.34 0.23 0.1 0.01 	0.20588 0.95293 -1.0191 -0.71213 1.3216 0.33053 -0.57216 -0.62291 -0.32647 -0.58053 -0.44383 -0.13546 1.4512 -0.69647 -0.73094 -0.18172 0.074944 0.15852 0.13292 -0.85589 -0.50029 -0.086659 0.87844 -0.41487 -0.96297 0.18202 0.6623 1.3394 0.89629 -0.12541 1.5786 -0.071202 -0.94637 0.61168 0.11587 0.2963 -1.0043 0.45917 0.60717 -0.46851 0.95811 -0.14391 0.073954 -1.1217 0.9978 1.0536 -0.30858 -0.56573 -0.30519 -0.29153 
0.0 0.03 0.27 0.38 0.23 0.07 0.01 	1.3333 1.0069 0.53946 -0.12081 0.85542 1.1973 0.074741 0.2935 1.2137 0.3088 0.32162 -0.093736 0.99105 0.53203 0.3164 0.11773 0.44196 -0.14213 1.3156 0.55355 0.43776 -0.51489 0.42454 0.041342 -0.41193 -0.65494 0.65763 -0.48334 -1.1003 -0.075588 2.0548 0.88855 -0.23763 -0.37809 -0.54051 0.35506 0.35244 0.20712 0.34111 -1.0257 -0.035907 -0.51566 -0.43929 -0.20396 0.66333 -0.17119 -0.94186 0.64373 -0.10087 0.024511 
0.0 0.04 0.28 0.38 0.21 0.08 0.01 	0.023023 0.22087 0.38985 0.045263 0.92312 0.57641 -0.12625 0.004436 0.19991 0.27456 0.54737 -0.27268 1.1779 -0.46085 0.99757 0.20562 -0.47855 -0.9217 0.3384 -0.51706 -0.27455 -0.4669 0.33097 0.50238 0.44319 -0.7996 -0.27277 -0.26447 0.39521 -0.20398 1.634 -0.45736 -1.2056 -0.8883 0.56555 -0.75394 1.3473 0.34382 -0.80825 0.035878 0.53474 -0.78033 0.67534 1.3914 -1.6521 -0.34022 -0.51535 1.5688 1.1314 -0.18492 
0.01 0.02 0.13 0.29 0.31 0.2 0.03 	1.4993 0.53952 -1.3487 -1.3535 0.59158 -0.62944 -0.65374 0.72405 0.1433 0.12617 -0.090317 0.045664 -0.62355 -2.1965 -0.10778 1.0607 0.27243 -0.64055 -0.061189 0.62656 0.78581 0.35852 -0.70899 0.28684 -0.8945 0.31443 -0.8873 0.019215 -1.145 0.25879 1.2273 -0.95799 0.90423 0.50777 0.29385 -0.48761 0.80454 -0.23831 1.0103 -0.1641 0.83313 -1.0548 -1.3097 0.52282 -0.54622 0.61707 -0.76994 -1.4415 -0.78488 -0.96146 
0.0 0.06 0.3 0.39 0.19 0.05 0.0 	-0.39468 1.3064 -0.33453 -0.14516 0.1996 -0.47215 -0.13939 0.39619 -0.087485 0.69125 0.032695 0.5197 -0.62158 -0.2706 0.37162 0.045124 0.41352 0.3788 -0.86894 0.044355 -0.42796 0.33936 -0.083348 -0.58397 0.56525 -0.75483 -1.4665 0.065616 0.76528 -0.14545 1.2552 1.0132 -0.33601 0.050183 -0.40743 0.37368 -0.16435 -0.23654 -0.46522 -1.0258 -0.076666 -0.72372 -0.6289 -0.36651 -0.4704 0.44145 -0.027353 -1.0721 -0.37755 -1.2533 
0.01 0.03 0.17 0.33 0.27 0.16 0.03 	-0.68179 0.21434 -0.57723 -0.34587 0.78898 0.056186 0.5985 0.16724 0.31402 0.67998 0.51636 0.38297 -0.24763 -0.61466 -0.72461 -0.70247 0.50404 0.84918 -0.14104 -1.2947 -0.30654 0.58986 -0.53423 -0.88225 0.88084 -0.78959 -1.03 -0.809 0.63036 0.13585 2.3113 0.88985 0.16334 -0.99984 0.79794 1.0455 -0.48268 1.2663 -0.28704 -0.19769 0.34335 -0.15218 -0.38128 0.65731 -0.14 -0.68908 0.84731 0.68814 -0.41416 0.27586 
0.0 0.03 0.18 0.43 0.27 0.08 0.01 	-0.12375 -0.75023 0.60649 -0.20309 0.15405 -0.023966 0.37052 0.75145 -0.029743 0.57545 -0.61958 0.059755 -0.91549 0.48468 -0.034573 0.043619 0.5924 -0.37798 -0.74459 -0.87632 -0.15433 0.1841 0.28139 -0.23358 0.52447 -0.88965 -0.059136 0.071021 0.84873 -0.66225 1.8205 0.77829 0.009593 0.71052 0.28888 0.41715 0.78432 0.27946 -0.1071 -0.63335 -0.12025 0.11712 -0.063104 0.25108 0.1386 0.70625 0.015812 -0.42152 0.63813 -0.023642 
0.0 0.07 0.33 0.37 0.17 0.05 0.0 	-0.82623 0.70906 -0.81708 0.13462 0.75321 0.33919 0.8636 0.082965 0.20281 -0.27515 0.22989 0.22338 0.13397 -1.1887 0.44702 -0.55137 0.35646 0.44861 -0.26489 -0.93578 -0.020192 -0.06346 -0.44002 -0.97104 -0.011795 -0.9008 -1.1589 -0.77142 -1.1224 -0.14775 1.4256 0.41299 -0.27059 -0.66682 0.2664 0.022396 0.37598 0.39351 -0.50766 -1.2608 0.34908 -0.76597 0.41521 0.59063 -0.91279 -0.53194 -0.035285 1.0604 0.15811 -0.097193 
0.0 0.06 0.2 0.33 0.27 0.12 0.02 	0.07638 -0.22544 0.36352 -1.257 0.3607 -0.0863 -0.63593 0.27307 -0.95548 0.469 -0.15389 -0.19249 0.78848 0.091726 -0.0017799 0.1608 0.80833 -0.046443 0.39058 -1.3307 -0.41911 0.40871 0.031205 0.95062 0.23654 -0.85653 -0.9486 -0.58619 -0.10019 -0.049715 1.5797 1.1064 0.47128 -1.0137 -0.28156 -0.27933 -0.59078 -0.49579 -0.8483 -0.39317 -0.088666 0.24056 0.50241 1.1006 1.0091 0.099245 -0.96938 0.17385 -0.54403 -0.11803 
0.0 0.05 0.3 0.38 0.21 0.06 0.01 	-0.079584 -0.13889 1.0213 0.3625 0.49161 0.45382 0.94967 -0.15156 0.22988 0.37112 0.6523 0.55351 0.9552 -0.13302 -0.57695 0.13929 -0.091841 0.11019 0.81677 -1.5159 0.71273 -1.023 0.19151 0.17947 0.90866 -0.25012 0.16862 -0.37844 -0.15366 -0.13382 2.9501 0.028194 0.064535 -0.97234 0.31191 0.4121 0.20713 -0.12009 0.015049 0.14938 0.83106 0.54535 -1.1055 0.16948 -0.83431 -0.53508 1.1254 0.92068 0.26249 0.31603 
0.01 0.07 0.23 0.34 0.24 0.1 0.01 	-0.28399 0.30129 0.98224 -0.41326 0.15686 0.21761 0.27441 -0.9858 -1.0845 1.1428 0.4053 -1.2209 0.10175 1.3558 -0.95516 0.66091 0.091466 0.30909 -0.20377 0.083179 -0.31538 -0.39982 -0.70835 0.62698 -0.96623 -0.83916 -0.65165 -0.10427 0.20254 0.60775 1.4264 0.24395 -0.62007 0.5648 0.021787 -0.3334 0.29349 -0.079696 -0.86351 0.34429 0.39644 0.44043 -0.46907 0.3553 0.60465 -0.07918 -0.32062 -0.15127 -0.094485 -0.15076 
0.01 0.12 0.23 0.26 0.21 0.13 0.04 	0.56268 -0.99014 0.23934 -0.25588 -0.7373 0.28268 -0.30162 0.62157 0.36167 0.18473 -0.43716 -0.22954 -0.0080607 0.15368 0.86111 0.30005 -0.13433 -0.38846 -1.0696 0.087286 -0.0089661 -0.33316 0.11855 0.42642 0.54244 -1.9813 -0.23921 0.1293 1.0962 -0.25537 1.0813 0.85314 -0.18462 -0.36164 -0.63729 0.41204 0.031084 -0.2498 0.205 -0.59857 -0.099899 0.35552 0.35323 0.32436 1.8989 1.0643 0.10207 0.37044 0.94193 -0.04922 
0.0 0.04 0.18 0.3 0.28 0.17 0.03 	-0.052078 1.019 -0.67733 0.14627 0.30581 -0.22456 -1.7723 -0.44424 0.24654 -0.73704 -0.96777 -0.1459 0.39448 -1.1849 -0.81596 -0.0010637 0.22976 0.84628 -0.21239 -0.14912 -0.23035 -0.188 -0.15361 0.37706 -0.093604 -0.017531 0.57748 0.88139 -0.091011 -0.83714 1.4869 -1.542 0.080261 -0.1595 0.32017 -0.57348 -0.17807 -0.80166 1.009 -0.35387 -0.38028 -1.2752 -0.94768 -0.49163 0.8953 1.0385 -0.10179 -1.2066 -0.19435 0.071891 
0.01 0.11 0.22 0.25 0.21 0.15 0.05 	-0.41604 0.58899 -0.29203 -0.71379 0.44346 0.15361 0.94146 0.50782 -0.16508 0.53246 -0.26613 0.39842 -0.59873 -0.50793 1.0185 -0.14212 0.26814 0.16927 0.28519 -0.3762 -0.41834 0.51464 0.17179 -0.078859 0.72538 -1.5551 -1.1505 0.60445 0.79952 -0.43377 1.1156 1.1114 0.022024 -0.46275 -1.5186 0.059752 0.33848 -1.1742 0.26871 -0.37709 0.018269 -0.24594 -0.26319 0.32642 0.33824 0.40975 -0.90466 -0.17072 0.21578 -0.56297 
0.03 0.17 0.31 0.29 0.15 0.04 0.0 	0.88306 -0.37793 -0.2523 0.63375 0.94037 0.75143 0.056108 -0.53956 0.16822 0.040626 0.44616 0.82773 0.90553 1.1314 0.65302 -0.22955 0.29379 0.23986 -0.98981 0.43642 -0.70304 0.0041458 -0.21365 0.24763 0.66449 -1.0767 -0.36827 -0.6991 1.3174 -0.18668 0.9999 -0.97185 -0.82503 -0.9783 -0.52506 0.69496 -0.46382 -1.0394 -0.96902 -0.77248 -0.22999 -0.34923 1.0315 0.83874 0.24809 -0.30068 0.42934 -0.95558 0.1884 -0.24388 
0.0 0.03 0.25 0.39 0.24 0.09 0.01 	0.58772 -0.17728 -0.45288 -0.30566 -0.095451 -0.074412 -0.11353 0.29593 0.03772 0.12299 -0.84245 -0.52157 -0.64585 0.26814 0.6091 -0.20357 0.094988 0.19452 -0.12131 0.2671 0.23341 0.17257 -0.68437 -0.43071 0.2768 -0.78227 -0.40793 0.12602 0.99791 0.80762 1.6572 0.4073 -0.074722 -0.32064 -0.77951 0.36776 -0.92249 -0.34716 -0.028965 -0.43121 -1.2913 -0.43613 -0.44139 0.18162 0.068744 0.2592 0.26171 0.086555 -0.33585 -0.16096 
0.0 0.04 0.16 0.26 0.25 0.2 0.08 	1.5919 0.0047771 -0.66447 -0.49234 0.17461 2.1514 0.5382 0.79234 1.5799 0.53006 0.98201 0.18529 1.1264 0.21977 0.53287 0.4327 -0.65673 -0.22204 0.066048 0.64826 -0.35426 -0.9603 1.4315 -0.15096 -0.11606 -0.56152 0.14313 0.29227 0.026838 0.018823 1.7374 0.42836 0.93195 -0.16755 -0.1812 0.60206 1.1419 1.1764 2.0536 -0.12384 -0.48879 -0.15407 -0.79746 0.31872 1.3138 1.0484 -0.50492 -0.40795 0.13307 0.34227 
0.0 0.03 0.19 0.4 0.28 0.09 0.01 	0.92563 0.31901 0.80018 0.54908 0.96991 -0.4146 0.45539 -0.70328 -0.079861 0.8083 1.6204 0.88643 0.20265 1.5516 -1.2345 -0.2661 -1.3834 1.3899 -0.68593 0.39596 -0.35255 -0.68531 1.3797 0.19197 -0.82607 -0.30216 -0.32883 -0.52609 -1.2277 -0.08427 1.6949 0.49766 -0.72739 -0.18629 0.36806 -0.27474 -0.36391 -1.064 0.84306 0.60391 -0.41066 -0.6369 -1.4252 -0.08046 -0.22774 0.013805 0.4365 -0.37459 -0.12989 0.09002 
0.02 0.19 0.34 0.27 0.13 0.04 0.01 	-0.64487 -0.054101 0.71706 -0.37426 0.21993 -0.44001 -0.86715 -0.22111 0.61372 0.18919 -0.90922 -0.017703 0.22387 0.62518 1.2591 -0.31496 0.58772 0.91671 0.27654 -0.98509 0.88915 -0.26937 0.32379 0.27172 0.15058 -0.99197 -0.34825 1.4726 1.637 -0.59653 1.0364 -0.017355 -0.054975 -0.27241 -0.45039 1.6827 0.13587 -0.15345 0.9645 0.32098 -0.025606 0.15887 0.0037621 0.50791 0.010475 0.034622 -0.73592 -0.25522 1.2099 -1.0992 
0.0 0.04 0.2 0.33 0.27 0.13 0.02 	0.050224 0.24929 0.040977 -0.047958 -0.28149 0.13822 -0.73508 0.6921 -0.00712 0.23175 0.3908 0.44166 0.077989 0.16368 0.28663 1.0545 -0.48311 -0.59134 1.1365 0.057249 0.59392 0.33162 -0.70752 -0.13575 -0.35955 -1.067 0.96827 -0.473 0.78351 0.14324 1.4081 0.92227 -1.9024 0.078833 -0.14516 -0.54458 -0.27285 -0.75334 -0.88556 -0.605 -0.19248 -0.94294 -0.33934 -0.11071 -0.24834 -0.19989 -0.1971 0.92882 -0.81995 -0.10338 
0.0 0.06 0.27 0.34 0.21 0.1 0.02 	0.73183 0.62384 -1.0674 -0.38432 0.52035 -0.11888 -1.1661 0.2899 -0.76504 -1.1537 -0.77378 0.42575 0.073689 -1.7496 0.087916 1.2469 0.44432 0.21877 -0.1184 0.81245 0.17246 -0.26208 -1.3568 0.61806 -0.43694 -0.20468 -0.59135 -0.0056246 -0.042502 0.45815 0.82262 -1.5077 0.69479 0.50507 1.4355 0.50559 0.4812 0.14677 0.039136 -0.46198 0.31152 -0.54746 -0.58403 1.1094 -0.76585 0.60658 -0.39844 -1.3115 0.027839 -0.53469 
0.0 0.05 0.32 0.4 0.17 0.04 0.0 	1.7578 1.2813 0.27262 0.69797 0.3968 -0.71654 -0.86573 -0.58785 0.88583 -0.40562 0.44989 -0.3641 1.0469 1.5956 -0.018813 0.4339 -0.40743 -0.42988 -1.5783 0.29345 0.26025 -0.7971 0.12194 -0.97145 0.9657 0.34571 -0.96742 -0.26911 -0.27049 0.61868 1.3494 -0.37548 -1.3642 0.17524 0.24247 -0.15935 -0.071238 0.39358 -0.68315 0.55297 -0.97132 -0.59718 -0.39207 0.021039 0.12343 -0.70989 1.407 -0.29637 -0.031723 -1.0039 
0.01 0.11 0.31 0.33 0.18 0.05 0.01 	0.65465 -0.47733 0.093805 -0.040822 0.39195 0.53238 0.28252 0.24323 -0.71035 -0.32151 -0.040685 -0.12984 -0.33689 0.35297 -0.74052 0.335 1.0761 -0.21677 0.95962 -0.32192 -0.29116 -0.010394 -0.15843 0.4817 0.3673 -0.65769 -0.30751 -1.0154 -0.09413 -0.29362 1.5935 1.3671 -1.244 -0.099235 -1.1057 -0.43579 -0.89538 -0.70806 -0.75475 -0.1345 -0.38392 -0.65899 0.0076455 -0.45246 0.3192 1.1316 -0.73242 -0.23581 -0.47729 -0.65025 
0.01 0.09 0.28 0.34 0.2 0.08 0.01 	-0.67186 -0.37845 0.57469 -0.60489 -0.45028 0.43179 -0.47423 -0.066612 -0.0045006 -0.0076307 -0.1827 0.27159 0.27411 0.46262 0.5013 0.81469 0.52691 0.11853 0.61095 -0.34246 1.5313 -1.0466 -0.19149 -0.79398 -0.19311 -1.4004 0.32355 0.33821 0.80751 -0.26871 1.2554 -0.46925 -1.0393 0.57314 -0.086688 0.41326 0.6343 0.18361 -0.29815 -0.53665 -0.22959 -1.0043 0.56668 -0.24123 0.24024 0.31987 -0.74348 0.61901 0.27839 -1.2241 
0.0 0.07 0.24 0.35 0.24 0.09 0.01 	-0.29619 0.87525 0.26486 1.7064 0.24214 -0.56375 -0.47745 1.4544 0.65656 -0.26279 0.21966 -0.21415 -0.26121 0.33142 0.43775 0.0069857 0.22013 -0.50792 -1.3661 -0.092278 -0.55401 -1.0856 -0.02619 -0.010988 -0.5802 -0.84918 0.47708 -0.074806 0.43985 -0.59185 1.2823 1.266 -0.26976 0.57014 0.51058 0.21265 0.029886 1.192 -0.82942 -1.8408 0.3129 -0.99813 0.46512 0.22824 -1.0357 0.39854 0.07658 0.0020652 0.028186 -0.74057 
0.01 0.06 0.17 0.27 0.27 0.18 0.05 	0.069929 -0.15274 -0.14799 -0.65283 0.70298 -0.48995 0.24277 0.73451 -0.42055 0.24397 -0.49868 0.37132 0.18415 0.376 -0.33693 -0.67199 0.77152 0.41481 -0.63876 -0.30583 -1.0345 0.91073 -0.13056 -0.33042 1.059 -0.84863 -1.1689 -0.67992 0.57297 0.034103 1.3177 0.5374 -0.44759 0.41386 -0.13286 0.23591 0.029926 -0.66976 -0.86629 -1.0792 0.064472 -0.45528 0.32587 -0.051338 0.83625 0.14991 -0.40908 -0.617 -0.10296 0.4387 
0.01 0.03 0.15 0.29 0.27 0.19 0.07 	-0.4467 0.099044 1.31 0.045893 -0.65358 0.45376 -1.0405 -0.57362 -0.21633 -0.43589 -0.51355 0.35639 -1.3379 -0.89323 0.0082678 -0.32574 0.012039 1.3098 -0.80511 -1.8557 0.0096721 -0.22966 -0.66486 0.17338 -0.24703 -0.8208 -0.84362 -0.053325 0.57415 -0.31408 0.1438 -0.2542 -0.72583 -0.00751 1.4521 -0.70856 -0.19251 -0.59573 0.023359 -0.36792 -0.082876 -0.27633 0.28385 -0.51492 -0.53426 0.23223 0.10943 -0.327 0.10732 0.29048 
0.01 0.08 0.29 0.34 0.2 0.08 0.01 	1.0585 -0.79141 0.5161 0.39199 0.43303 0.21627 0.093674 -0.88122 0.33516 -0.35402 0.712 0.8298 -0.19004 1.7363 -0.11362 -0.1299 -0.18643 1.7836 -0.86855 -0.35091 -0.070194 0.15271 -0.62701 -0.0088637 0.87705 -0.72857 -0.68597 -0.55792 0.085408 -0.48698 1.3455 -0.26071 -0.77097 0.15249 -0.26388 1.1457 0.073829 -0.01377 -0.29058 -0.83922 0.045176 -0.40114 -0.099806 0.074442 0.72215 -0.14089 1.0944 -0.85891 -0.11517 0.17584 
0.0 0.04 0.22 0.41 0.24 0.07 0.01 	0.33135 -0.41285 0.53447 -0.74958 -1.032 0.14191 0.23055 0.87603 0.36176 -0.039357 -0.38777 0.1691 -1.9296 0.57057 0.53178 0.48817 1.3464 -0.80026 -0.21661 0.96491 -0.46681 -0.30893 -0.48504 -0.30603 0.21877 -1.3293 -0.54779 0.12808 0.30243 0.55287 0.76691 0.32941 0.063414 0.59709 -0.4667 -0.44941 -0.21299 -0.78829 0.62251 -0.76657 -1.6021 -0.40196 0.6313 -0.52026 -0.1948 0.67373 0.26634 -0.20079 0.13649 -1.088 
0.0 0.09 0.3 0.35 0.19 0.06 0.01 	0.44209 0.33106 -0.67053 0.66304 -0.3682 0.72949 -1.1588 -0.23805 0.72345 -0.76367 -0.57817 0.92165 0.1259 -0.90635 -0.17078 0.46281 1.5658 -0.23601 -1.0217 0.020926 -0.46761 0.2126 0.3848 -0.38066 -0.25838 -0.00070963 0.66883 0.17861 -0.11345 0.02768 0.92008 -0.87211 0.59141 0.20554 -0.014527 -0.19026 -0.47498 -0.59896 0.72513 -0.12621 0.12999 0.18523 -0.16297 0.64012 0.3063 -0.089699 -0.66148 -0.99094 -0.21359 0.32307 
0.01 0.06 0.26 0.36 0.21 0.08 0.01 	-1.0002 1.0082 -0.95002 0.5913 0.32405 0.72907 -1.7045 -0.48133 -0.41659 -0.4641 0.15747 0.35339 0.33419 0.12684 -0.48154 0.032359 0.34537 -0.20968 -0.77756 -0.80778 -0.77405 -1.1749 0.12885 -0.17054 -0.60025 0.35681 0.52662 1.187 0.54448 -1.2892 1.1376 0.24307 0.049872 0.26271 0.043815 -0.031185 -0.13517 -0.029916 1.3215 0.023407 -0.26633 -0.93606 -0.39786 -0.24665 0.39087 1.77 -0.30962 -0.43065 -0.087374 -0.5973 
0.01 0.12 0.32 0.34 0.16 0.05 0.01 	-0.16013 0.88508 -0.95236 0.36778 0.61989 0.024975 0.45873 0.34809 -0.18908 1.1492 -0.43478 0.039284 0.37917 -0.66163 -0.78058 0.17922 0.37547 0.76074 -0.29061 -0.54695 -0.37892 0.98183 -0.60348 -0.31485 0.49015 -1.2108 -1.2314 0.63646 0.89515 -0.14114 1.1024 0.61566 0.17737 0.23527 0.70373 0.5349 -0.83231 0.76521 -0.82373 -1.1371 0.87042 0.49241 -0.55757 0.37489 -0.025186 -0.1541 0.1573 -0.43773 -0.046276 -0.13736 
0.0 0.05 0.21 0.33 0.27 0.12 0.02 	-0.095371 -0.44372 -0.6186 -0.44126 0.3543 -0.24916 0.37774 0.30097 -0.48363 0.39553 -0.91181 0.050594 -0.67001 -0.10007 1.1864 -0.11155 0.27833 0.27069 -0.16639 -0.26837 -0.56721 0.67008 0.35862 -0.11352 1.0353 -0.68653 -1.4313 0.91247 1.7779 -0.35272 1.3108 0.47673 0.42914 -0.40472 -0.24097 0.40641 0.31004 -0.0055058 0.2135 -0.15921 -0.69608 -0.12062 0.15347 0.36767 0.054298 0.51762 0.053331 0.44469 0.35848 0.64994 
0.05 0.13 0.25 0.27 0.19 0.1 0.02 	0.76003 1.0046 -2.1026 -1.007 1.7833 -0.79737 -0.35617 -0.11948 0.45021 0.40022 -0.31973 0.054968 1.0912 -0.12174 1.0356 -0.4951 -0.70896 -1.088 -0.81246 0.70147 0.15413 -0.7585 0.07131 0.29083 -0.23478 0.13102 -0.86339 -0.34752 0.60935 0.038353 1.3948 1.2352 -0.6463 0.69934 -0.49732 0.33869 0.58704 -0.16453 -0.2177 0.90542 -0.30269 0.29073 -1.2226 -0.054381 0.42276 0.94732 0.0032581 -0.73567 -0.080693 -0.15025 
0.01 0.1 0.28 0.32 0.19 0.08 0.02 	-0.79297 0.16305 0.30819 1.0098 0.99815 0.15048 0.36436 1.1465 -0.58932 0.58372 -0.37425 -0.20003 -0.2729 0.23858 0.88477 -0.27243 0.41313 -0.36559 -0.43853 -0.043527 -0.8736 -0.49534 0.07049 0.51142 0.1594 -0.60558 -0.23214 0.057445 0.77836 0.11243 1.1796 0.8028 0.60034 1.1428 -0.38744 -0.50656 -0.053099 0.31502 0.20545 -1.8283 0.041014 -0.19025 -0.2694 0.21513 -0.14185 0.27891 -0.40218 -0.37374 0.87001 0.76955 
0.01 0.08 0.33 0.34 0.17 0.07 0.01 	-1.0512 -0.61235 -1.1 -0.74928 1.0136 0.49659 -0.048037 -1.5782 0.56518 -1.0112 0.44844 0.18993 0.28152 -0.29241 0.058149 0.71314 -0.40159 -0.05762 0.42345 -1.5469 0.53713 -0.032925 0.53442 -0.68672 -0.6635 -0.082227 -0.75592 1.4292 1.0189 -0.53906 1.4974 -0.17259 -0.33764 1.1108 -0.36634 1.2408 -0.14646 0.99561 -0.0019226 0.43783 0.70459 0.32809 -0.048041 0.35809 0.091894 -0.064618 0.040338 -1.1914 -0.10106 -1.613 
0.06 0.14 0.33 0.27 0.13 0.05 0.01 	-0.5459 -0.076165 0.72271 0.35392 -0.25104 0.064485 -0.963 -0.31763 -0.4082 -0.39679 -1.4527 -0.39364 0.36985 0.74976 -0.54226 0.33978 0.85136 -0.51679 1.107 -0.8649 0.41527 -0.21438 0.58991 -0.24228 -0.71986 0.71392 -1.0396 0.53768 -0.64453 -0.0074548 1.4452 -1.2925 -0.56426 0.020993 -0.43766 0.35657 0.068581 0.11481 0.090405 -1.5846 0.21898 -0.47445 -1.1052 0.26809 -0.83261 0.36871 -0.58456 -0.50568 0.15906 -0.45293 
